address,balance,contract,createdAt,id,dao,network
0xd7703944ae9164ff5e18341ab247998d3297e1c0,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033427,0x0062e75dbf0895200931c3c1b0d543d575bcf852a37181585df1841c0074773c,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xc9ca1067a27e7d5d40adc07e4408a9bee6326df2,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034400,0x006aa5ea71528e0eb306ca8556010f2fde949b74b9535430732a5b3ba4ace4f9,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xc1a458ecc3e9fdba0af99412d59a9d0ee69fbe25,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561037374,0x006ed0d01a1633b341ae02cf6f83acd2b12b39ebceef6a4d4edecd088e751fa0,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x8370da48be315b1f73fdbf206a9a8678234a16a4,80000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561902839,0x0073a9956ded2686aa70e17c16695bed4921ec8ac02be701a85f59731f967e22,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x47628e6c35d8b5e9126b5c9ee66442483da3a02d,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033955,0x0074990b81a2042a1d715c9e14b5b391628dae982d7e088676fcaf32d7d293e2,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xe18713a37f29035673d7c41161b1c9abd0b1cd1d,10000000000000000000000,0x83292075bb0aa563d082040126ff5879dfdd1f8a,1558617937,0x007993f33374d131685b50abe35053a4025bacdc9e70ffb3c7344f4cbce0c181,0x440583455bcd85ab2bd429c015d3aabcae135f0a,mainnet
0x00cd64c49eee990f16dd3cf0f8cb00474fde9646,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035285,0x0089b0eb32c1a710b1f062ccb68b13e7b3a2c97510e97f296a7483f978f52741,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xf6e8e9838a0a642faad2e32d21815dc2f9348edf,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033391,0x008b148eb227f2e5ba727961733aae5e99d0b83df9d7b1f9bd3714dab49a3d45,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x2358e47ab79eeadaacda637f34d4f85f0d7e3500,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035237,0x009199c6659fb22808fe9347c8c3860e22cf2131a1f3042560525e15f8c1d22a,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,150000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034400,0x0092a45f0927f374f5b93476c314a3d6ede9e0f289146aa6e085cb13107343b4,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x7222abc76f3cef61a67c359733c971f449a7ceb7,216892315899941324277,0x9bcc45cba43cf699289fcc0f72e5095fa53bffee,1595343998,0x009348dc524006f44dce3e14a8590a37ed6578b661a42d2e559b6a4eaa354932,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,mainnet
0x57204702acbaea34b45b6ded28162f442c15f607,4403988396993681254,0x7a927a93f221976aae26d5d077477307170f0b7c,1561726450,0x009e28f8f63a933bf59fdb7dd0f2c75fd3f36a27b58430b2fd57d17ab126c9a1,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0xc267da714ddb007bc198cb9bdb722c66e652c687,50000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561038981,0x00a3b3a69bdd09254863c95672b79aed8866c34a45e3edb7eb47d150c2159a3e,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,467859293107238101730,0x7a927a93f221976aae26d5d077477307170f0b7c,1561725770,0x00a7e9fdb952f397bd093b2d3bf11084a789bae0625b650ebe665381cefcb5e9,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0xd8bc3a41d0cb0304183410350a7f63976246dd7f,50000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034082,0x00ab8132b226b9cd06377c72a615f4f028057fa52a77204906b9cc64a2330eb8,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xc37c2b05b4c98573a9914b2bf18f366aa33460fb,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035535,0x00acaab9eb94dee8bee67608f2f248e956a13210ecd13c5d69c1b4e4e7c3b910,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x4676b83307a2a4a1556cdfc4d0c21097b584f3cf,100000000000000000000,0x12dd54654ff8e9090aea8320510c07854e44151f,1600601299,0x00b25dd470d2bdb117fde54657315e1c4c43f3922ab71b17f617068eb815e574,0xe4d3b5795fa3a7125d474f8be87412d1bf04ec06,mainnet
0x125712a00b9473e3c75ea6e86e905034f3e10a58,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034537,0x00b63022fececcc244b5781fcbe30dc422584d57d0414c1ba76c21ab7334e365,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x6ac0a885ed84f4a2d062c60fb7daaf504fc8c47f,1092065250457913642,0x7a927a93f221976aae26d5d077477307170f0b7c,1561726696,0x00c7d5ebac7d8863215ae62421570e20a13a84d9cec81287af6759986ab75c7e,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0xcdd33f58cf447f861af8b55e79b20df38ff855fa,10000000000000000000,0xf99d41f99949f15e9e75ba54de609cf9e9d3fccc,1583521712,0x00c7e8a1a3bd8abb69abcbc79011bf3e5a36b2d251bfc05abc32b499fd277f11,0x9b98571e57d320052d5301013d68a8535a87a169,mainnet
0x36d3066691b397a2dc1d642a4162fecb76fa7148,50000000000000000000,0x5924c8ff87a628bc0f619350b27065475fe40748,1567068451,0x00cf7ea2a457b69aca4e236a65250f3b34e4680deab3d74b9db5df8366f8cc37,0x9ceeef90b3f8a0926bc31cf4fd8b3c1789c99b66,mainnet
0x25d9eca7aae9957a2beda4ad99cc26df16236cb4,150000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561038981,0x00d459cdf10edd4477d381f0903830236d47c080cf3902d7aecb7af4f830c9d5,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x2b2accf05f1dbab79afdc25395f7dabc76e6132b,535214506296342040475,0x7a927a93f221976aae26d5d077477307170f0b7c,1561725770,0x00f8f6b449f84a93c46224b600d9ac861cab01565cf6163be929c504d4a38fa3,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0xa4887ea048a49b34ee531fb43113ecaf930445e3,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047337,0x01011d68b1aec9dd9f60f3e49a31c751d702e5f5c266a9f268d510fda8e0a727,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xfaac6db89e9d168f3ea7549a8e42219366215b57,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047095,0x01050c7878a6a28aa0f4a4862c48be3b2e99e782c8f548d50f313471afdb91a6,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x946866403c3d011610208cd9f3b0b9de16b9923f,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035740,0x0111271074a66d6737b334a57ab9427b1c1662b276858d1c03acfd878c9f205f,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd921e812e79293c1e037de020375ad56a7394e96,10000000000000000000,0xf99d41f99949f15e9e75ba54de609cf9e9d3fccc,1583521712,0x011e044646e8971555d74008b50ee8581e577f96c9f931853deca59e5f0b61c4,0x9b98571e57d320052d5301013d68a8535a87a169,mainnet
0xcb37a8f731b4db7238d4f4683824ca54decdbce2,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034652,0x0125c3d14fcf8af76454323ad97ddeda49122acf7e4d384611bba1fc495d1b20,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x71bf76d4cb6b95f917422167fbc2a70b28e3fc89,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047476,0x012f3587a507d21ee2255aaa6a9f7be5bf6799c8deb77872a702f1dd87eee683,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,100000000000000000000,0xf4b8e57fc3d79dd1d05f1ccef62465cf2c22fd8a,1567079059,0x013b1212e1b613f92b7fc585417c45598d99570e19b73861d84c5f22dd2a4f57,0xa71ce426c24a4e61b83b2bb88f2dfa29cbc1a546,mainnet
0xa15521519b6e9d70113abc85d921f36059546414,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033340,0x01467682f8b58d8dcb63e5df9ccb50f839609bb147dc7e5f4eaea952eab1971c,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x2cc54bffe6cb8ab8972c7d426d9ef9aca26db101,541323573797139987,0x7a927a93f221976aae26d5d077477307170f0b7c,1561724552,0x014b410e29fa80864d2bad1e37bdf5bbf912abc87227d6008019a69017256bbc,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0x3f542bafd8739b2f5a4c99c48115e33822ddc2bd,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035333,0x014e3848c39702ebd0b8109ca8be877fb8ae02c985664f8ed728051e490d4418,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x534629249ee1a651b4856321105d7bf5bb2fd7d2,50000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561046951,0x016ec8823a37cf9147ef626b6fd4d27fe659831d2a11dc90259a5f1c3489ad95,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd28aaacaa524f50da5c6025ca5a5e1a8cbf84647,481516838629981892,0x9bcc45cba43cf699289fcc0f72e5095fa53bffee,1578416100,0x017622097dc7d3f6ffedb3c127501d295441f0f3a518988cafb95ef8647c2ca2,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,mainnet
0xc1a0c3ac584d81003ab91db696caabd94b822c6f,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036811,0x01799795a4f2721e0f24c468437ba97b5d6136db19da495ef879924cb2b881ec,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd9a754879496fdc8e5d27dc11904fc00b7f0f0e1,100000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047372,0x017e373ede1fbfc079a15bfbb8e8842017430c9fa5b0ff6665f78f55d3301aea,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x08319c772219a6325b5821b101a460914854ae72,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035740,0x018bf31c2fc526e3fe160dc840e7c64f2197840b2dd69fc2e5341930d1187d95,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x4416517ddb612df85e903c78b26d41cbb87fb0b1,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034652,0x018dd5a563ec3b27218655203da38463b9be3c1087c710d0d4f27e75e0f75dc2,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x96c70c2b3deeb82141f7912ad87f7f6e1e7ae5cc,1000000000000000000000,0x40b5697a4e3024624b5a310dd4029bafec611fbd,1585221595,0x0190a2b29c7a5c3683ff4e778be6317145217af5df8b2689653829c8dd17fce4,0xa71f15913d0ac603ad886e16c0568afb9ab45537,mainnet
0xdf3a6109eb997d659721a465817be8b4975a5f22,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036269,0x01a94739ef9e9009e8a0277d10ac407d441b31cc45f558660536c16f588faf55,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x8d6a55c62ed621e0f29889245858cd3febe4a2ca,90000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047724,0x01b214b70d66bd11405a9a3601d23eb83b1d9ded3a0e51b944a89a4898859de0,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x283b7fabfe6f8d41dca3a2b63255261998ba4d13,90000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561037214,0x01bd26e5d6e5adc20f45d1c05c544699dd53f7c21705919087472b0063e519e9,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xea5e7b96874d84c0c2d642aec8aba496da3d13e4,70000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047337,0x01c30adfd58adb45593441f066e8867286160cdef559e7f902774af12ffd3102,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xa15ca74e65bf72730811abf95163e89ad9b9dff6,45000000000000000000,0xcc6d1b8f2f0a1d48fbd3adba991a0b0ef8a342a2,1571344656,0x01c4ba4145a66886bf1df04c57cf4175a5487304394dc19fe01eb06dad8d69cd,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,mainnet
0x66b1de0f14a0ce971f7f248415063d44caf19398,1000000000000000000,0x705a7655ae5099e5bdc76bbd67dffc6d7824c0ba,1586448213,0x01dbd6f761c802f8f3e0104c76514e025132ac2f148e6b96243a418f51ed5d97,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,mainnet
0x281f52b71a4fbd33f62ad1cdd335c2c4554d34d9,150000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036341,0x01ee3f1d785bf7a4a9234441fb635d153d34c7e34ed6c7d0417648dbfaed3f2c,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xf05fe6b4361ac11c9fb4cffb9b739b6d6d7f2348,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035237,0x01f198cac371d1f4331c449c62d5e83ac5b14b1d32a00e89043b0ff1bff39094,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd0167878fccd001fac8dc493182a7c6a87c1dff0,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036044,0x01f6e6aef6282821ab9557e2f4773054a01dbffaa2d9461eb31d0cb25dffdef4,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x4484ee47ca653b0d7bf3feb8ac4a6689eb4d2df4,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035535,0x01fd5ffd5fb9b955c6010dc33e460c204ba95fda5e25be49332bc916005161e0,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xe83095d13ba9aba372cfb0d4ed3c3931177a8422,50000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047095,0x020989753c28cd4dee0e947df2f0a80877428332f38769eca62b407284de7058,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xf47157c779f2d4e97f4a3d8e568d820ac013987e,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033391,0x0217227b635475198bfcd182d29c827e7bb61285b4050655875d70b7f53f1bb4,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x9af951ef6995a26eb94fe2e376ed8d99ae017e8c,100000000000000000000,0xc4491eba3b7048f4fbc5ff3a232d8bd764cb3ac1,1584922850,0x02308ef0b6d6cb17acbf4477cda6b686c0af816f80de3eae5b6a366d597521b2,0x2aba36ed382f788a94d3037ff01663a37c7bc2cc,mainnet
0x8a78b22b6c278547b2e77e52872fe4f255a42615,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035927,0x02326a8f589d089f3d6845cea7f800083efd64022c0086ed13245389979644b9,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x1cc9567ea2eb740824a45f8026ccf8e46973234d,50000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047724,0x0269955bfd9ffb07f9f5300ae9cbe7662e606cd4f84c584d6d736794f1422ffb,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xcfcefd7d303230361faa3e8dacaccb206e137550,11969510000000000218279,0x7a927a93f221976aae26d5d077477307170f0b7c,1586875705,0x026e734166edead4eb40797372d096a6aae7ee2542c9fa43aace9ca9b73da800,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0x85a766bc7590bdaa7657db44d0aed42cdbbabf65,90000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035285,0x027d0bd446d706862eaa33a71332aed68722cda3f3d7b82b0919e5e11807a668,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xdd1a08d6d3c79b0360c75bee6594701593e12c7d,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047372,0x02860958cb4f6d030393eb2a7423582f0261521a468703a30d5b4f871552a14c,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xbf9975fe3e57aa9d1987e50b6d2d77e791b08e0f,150000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047476,0x028869063bfde1b63a81e987fd18ea5dfb45abb8cd885e6354978e2000d6d772,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x7ff204b7d3e825376e5fa067799f8a5aafe285e5,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036044,0x0289b909d6dcd11f635119acd353f6c1f982a23c7c814e938ff9a656b32fb9e3,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xba2a454529573c5014b852424e42943781b82035,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035535,0x02af0c4d7f398c2ce2954173d08498578ca46ea944e6f25218f8f89de6a62ca7,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x6256a4fc455b62b3d3658c9154695df8dc9a0e13,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033979,0x02c8f1de685950c1831c4356048c075fc1b3942dda19d55f444b530c87225181,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xe3286f29f8696f75d3bc082eaf94c75c13dfbe46,14008897695939198431,0x7a927a93f221976aae26d5d077477307170f0b7c,1561724478,0x02cc575e727d1274bba719c32f8e79a3fcbd75c473e6e6fbf993d7e81bed3c15,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0xd3bf03f3e8c9c7ce55cbf82bb6ff2ca8ac9de184,90000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034652,0x02ce7e7cd925f04cbcbbd2be8b4d7e37324b187f6744a9e4e76aff82ba8ac4a6,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xd67dfceab6587e655322b804547b9b450b2f78ac,1210240000000000000000,0x0486140f29e6a1f1eb6ad9383524169f60e9cddd,1575725131,0x02d6ae6a607adce1688b1a5ac052aeb0ff74563936a41020262e5c2c0d03a8d0,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,mainnet
0x5a84eaef6999ed84fa12cbcc95aed9ac636a0497,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561037272,0x02e6d7ddd5a4d4c22a0a24a068c53db5a87e7ac51b7377300c8f0ed891a88087,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x122c48447de92a2f0f6610e05b689efb41ec89e2,150000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561046951,0x02efa9b420026bcc3a1cab6f2e1552678e859663b66084bf1489e7452ee72cb3,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xa0681f33b3a74ca4964b8ab1b2daa84bb1032290,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034923,0x02fd19360e801c4bc8236a280e6f3571b149123a158f6eb84508303509ca2100,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x731de8c661cd4203a209f64bdaee283af69a9c26,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036464,0x03030a313450180094fd22305ae32df485c25ad1e2e77e659ebe44c783143cb1,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x32f75ebeb81bb47fa727bab51bf2a3426de4ee04,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561034652,0x0309e4f56b763b2d0ec15c03237b46b85cf1b072584509d705f104447d64e4c6,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xda54e914f0709ec787157329bb0c528ab873cbbc,100000000000000000000,0x681be0c269ebd7dfbb2f9133a0d3bd87f836ff9f,1600608095,0x0310f176180add01cb4b36eee7ac4251b4b1f8aa15179af98564ad16e8a5a502,0x9425cc4f1c60833abca2265dedcaa77486089b1e,mainnet
0x5db06acd673531218b10430ba6de9b69913ad545,80840000000000000000,0x40f9245b19efdf00df2aeca64c3ebb79ea647a53,1581467584,0x0319b2b36fd336e8ecc182a90d4626febe13c5d091f6c476e263b20dfc732b7e,0xdc91dddc3027b1b69cd9a583ac6625577b942ff1,mainnet
0x6b081b11fb1e8139853f8f06ac4fe3bfe4ee7950,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033979,0x0319d09471c81d16ee47cc15dd3d1cd62ef7dc51ccd5a76e760485a5e6a56c3d,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x8b166add384dce341f0c7c94cf5e65b495d33d6f,117600000000000000000,0x30412f4c06343d65c06b5a0bba6821cf37e605fa,1554713681,0x0328c69bce7276c5c0e111d89dbe54b7f8ebc2aceccf569074e412d7c047c248,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,mainnet
0xada083a3c06ee526f827b43695f2dcff5c8c892b,100000000000000000000,0x22382e80c8596a30ecdab568408d972e12b0618c,1575538185,0x032ce852a34c9e2a4597b969cb84278d539f0371e48b5a83d9ad62509509e7af,0x9aa89db8556f93220ed38687b12bfb3a292ffbfc,mainnet
0x7c9b9b73b40a317f39621d45f8bad5896379f7a6,30000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035285,0x033cff90434e5a7f024bfa197a20337008a1c0637566d4a492a1b2b8d2273c25,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xdb40ae9e2cbaf17bbe68d2ae221fa499f8e42c85,494377748430192640000,0x3fdbc809ddb9389d6f28edd6191e5d3e167b4118,1560192915,0x034847247cefd8534d9be361d6ced414a856ff7bbf48263dcfb3145c260f49db,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,mainnet
0x7a072e2bcaa37ad477eefcc0962945525e540112,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036811,0x0348b70b6e9676ec23e7c8fcbf5ffdc0a91aab140c22e14bdf1d2aae36e38c8f,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xb2e02d4a5b14d1c75629454a59d1eed847fe8c46,54193415446946202016,0x7a927a93f221976aae26d5d077477307170f0b7c,1561724478,0x035496177046dbefbc611b16290da9ccc756da62128e3295f9599cd74535ffe2,0x519b70055af55a007110b4ff99b0ea33071c720a,mainnet
0x1b010a2aebc64f0b4bf4f85bbf7ce367ba133e7d,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035333,0x035ad750350ea70bb5617a623b2706fe3b92cfe64fac793ed5917eb0a1f8630b,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x1ad2a1ad8cf8950344a0ed785efaa77ddc67acb7,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561047372,0x036b87126c42efc62ba5b60c526981a84ce35d204eed5e0b74de08a5fb91471b,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0x5ca1b55324991b23b59f061ab3b1497166d69b3e,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561035755,0x036c483662219bbf0e1ae6361d68fdcb517e62e965ecc1cedb2ea1af17f866a7,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xe616ef8eca817b1b0c64f41e3c5df4b85dc90ac6,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561036464,0x038625d5bc66e24edb2f4c38a6fb460e0efcc39efdda4d0db167fa970d091bf8,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
0xca958c9295a9b5c6b2ce67760cded60473c8efe0,10000000000000000000,0xed1c0bb038b370a16242f077899ee1e5e7d6add1,1561033735,0x0389f65c20b65c411edea6d3539b3a7b85954405bd2c3d76686f3a210ff858d8,0x6bee9b81e434f7afce72a43a4016719315069539,mainnet
